"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.41376017185723,0.349794554690052,-4.041687192958,5.30679931356758e-05,-2.09934490644576,-0.728175437268698
"X2",0.1,0.176328611293642,0.129216151797063,1.36460193900969,0.172378195016872,-0.0769303944471364,0.42958761703442
"X3",-0.5,-0.385758646002468,0.0872759421844289,-4.41998833065926,9.87062311894954e-06,-0.55681635075003,-0.214700941254906
"X4",-0.3,-0.163108654712554,0.0779541476013733,-2.09236659922994,0.0364057342608804,-0.315895977661932,-0.0103213317631762
"X5",0.4,0.229423325152381,0.0774426331728014,2.96249385839526,0.00305157897151473,0.077638552068485,0.381208098236278
"X6",-0.2,-0.150954501612615,0.0392160736523938,-3.84930176719517,0.000118455002784531,-0.227816594192656,-0.0740924090325751
"X7",-0.25,-0.144868769029023,0.0257948450150506,-5.61619071347377,1.95213191746815e-08,-0.195425736644101,-0.094311801413944
"X8",0.35,0.332990383785228,0.133492760377579,2.49444526312422,0.0126154182082069,0.0713493791845471,0.594631388385909
"X9",-0.1,-0.176078425063017,0.0958842906136876,-1.8363636413855,0.0663038931417635,-0.364008182831382,0.0118513327053487
"X10",0.5,0.364892470897292,0.0676977598166973,5.39002282919401,7.04487337706566e-08,0.232207298775918,0.497577643018665
