"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.93683457595988,0.44251135298189,-4.37691499417677,1.20370891855261e-05,-2.80414089739568,-1.06952825452409
"X2",0.1,0.248595070741019,0.136758326032474,1.81776918417375,0.0690994184360735,-0.0194463249828933,0.516636466464931
"X3",-0.5,-0.352423193014293,0.091927998219427,-3.83368723175151,0.000126236633520854,-0.532598760116434,-0.172247625912152
"X4",-0.3,-0.121925672169908,0.0820297458596246,-1.48635925775701,0.137184120339705,-0.282701020983921,0.0388496766441054
"X5",0.4,0.335092052290137,0.0810704227366909,4.13334531853231,3.5752094163097e-05,0.176196942261441,0.493987162318832
"X6",-0.2,-0.167224916641738,0.0407389322215115,-4.10479380589749,4.04675663725522e-05,-0.247071757194341,-0.0873780760891354
"X7",-0.25,-0.198026746128257,0.0271842743238093,-7.28460667257227,3.22610126980868e-13,-0.251306945169047,-0.144746547087466
"X8",0.35,0.119319028756424,0.143803960647128,0.829733953219926,0.40668922017675,-0.162531557169363,0.401169614682211
"X9",-0.1,-0.145839679323794,0.102960288039295,-1.41646533922024,0.156639305358429,-0.347638137310443,0.0559587786628551
"X10",0.5,0.437423494521646,0.0708288529896591,6.17578114085103,6.58371366771419e-10,0.298601492500622,0.57624549654267
