"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.25477016107342,0.286118013258009,-4.38549865066316,1.15720375522914e-05,-1.81555116681064,-0.693989155336203
"X2",0.1,0.0613159731197476,0.13023684649352,0.470803576488611,0.637781010284549,-0.193943557481079,0.316575503720574
"X3",-0.5,-0.485273730168305,0.0861442075979332,-5.63327173932874,1.76822506833757e-08,-0.65411327586878,-0.316434184467829
"X4",-0.3,-0.450652076561894,0.0757645846189004,-5.94805711439845,2.71343922403e-09,-0.599147934889892,-0.302156218233895
"X5",0.4,0.324513758541309,0.0746956961779411,4.34447732796074,1.39607660304801e-05,0.178112883077607,0.470914634005011
"X6",-0.2,-0.21537822016362,0.0379242298786945,-5.67917188701088,1.35348414590302e-08,-0.289708345453585,-0.141048094873654
"X7",-0.25,-0.248455940130745,0.0260305344063574,-9.5447882956281,1.36385874902142e-21,-0.299474850467967,-0.197437029793523
"X8",0.35,0.241437928245215,0.129274508067411,1.86763757104623,0.0618126057999735,-0.0119354536846197,0.494811310175049
"X9",-0.1,-0.0756767418256667,0.092712657972033,-0.816250374878636,0.41435695067072,-0.257390213795164,0.106036730143831
"X10",0.5,0.414938306698749,0.0667812787474858,6.21339265256838,5.18526603404038e-10,0.284049404479712,0.545827208917787
