"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-3.42929771052158,1.47542607848764,-2.32427619419383,0.0201106958649001,-6.32107970901853,-0.537515712024625
"X2",0.1,3.7943747572638,2.32888271157308,1.62926829178994,0.103256235507802,-0.770151517641817,8.35890103216942
"X3",-0.5,-1.04118648321557,2.08521915254338,-0.499317533097479,0.617555705279234,-5.1281409543111,3.04576798787995
"X4",-0.3,-30.1752525955923,1871967.62580105,-1.6119537634995e-05,0.999987138469794,-3669019.33098812,3668958.98048293
"X5",0.4,-3.70304337658324,1.94567828389682,-1.90321463071827,0.0570125448304214,-7.51650276860279,0.110416015436305
"X6",-0.2,-1.14475649552396,0.828700834396697,-1.38138692276973,0.167160024594185,-2.76898029771145,0.479467306663528
"X7",-0.25,-1.22664757400682,0.773701097643257,-1.58542824579578,0.112869067823179,-2.74307387214809,0.28977872413445
"X8",0.35,-1.8575982645896,3.02200461332403,-0.614690744150238,0.538758973575761,-7.78061851453861,4.06542198535942
"X9",-0.1,-0.761914840226587,2.26342026577436,-0.336621020739126,0.736402607861602,-5.19813707801476,3.67430739756159
"X10",0.5,-1.79955836080687,1.51481679258248,-1.18797096098925,0.234844850589558,-4.768544740864,1.16942801925027
