"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,0.161745567534759,0.389174612319086,0.415611816430983,0.677694078619498,-0.601022662324607,0.924513797394125
"X2",0.1,0.0150044220441377,0.223528856393677,0.0671252127631881,0.946482022275729,-0.423104089448638,0.453112933536914
"X3",-0.5,-0.46617329386135,0.156042047949808,-2.98748510408744,0.00281283001845468,-0.772010090329247,-0.160336497393452
"X4",-0.3,-0.227372563989661,0.137009319291864,-1.65954086309487,0.0970068535660433,-0.495905897466219,0.0411607694868977
"X5",0.4,0.191074407610141,0.139531121480024,1.369403510725,0.170873177462815,-0.0824015673703322,0.464550382590614
"X6",-0.2,-0.151788574498624,0.0681908927785312,-2.22593616704211,0.0260184573893673,-0.285440269472405,-0.0181368795248424
"X7",-0.25,-0.21331081407592,0.0459735632218554,-4.63985819516627,3.48648333771773e-06,-0.303417342942481,-0.12320428520936
"X8",0.35,0.474878878736711,0.238435858407493,1.99164203701748,0.0464103475985344,0.00755317994892746,0.942204577524495
"X9",-0.1,-0.147612184240997,0.170418488359926,-0.866174707108296,0.386394361480392,-0.481626286360871,0.186401917878876
"X10",0.5,0.581272271596363,0.120310768911577,4.83142346154875,1.35560331768365e-06,0.345467495717353,0.817077047475373
