"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-2.18558415027059,0.520761399124653,-4.19690121799415,2.70591884145039e-05,-3.20625774514455,-1.16491055539664
"X2",0.1,0.137693497956288,0.530745871093474,0.259433950324669,0.795300437596753,-0.902549302535563,1.17793629844814
"X3",-0.5,-0.150321343003347,0.400538284735737,-0.375298314123765,0.707438619813842,-0.93536196170714,0.634719275700447
"X4",-0.3,-0.421614512878901,0.367714440300996,-1.14658133233436,0.25155469534251,-1.142321578149,0.299092552391201
"X5",0.4,0.937116652820008,0.397195418032001,2.35933399600422,0.0183077699039184,0.158627932512336,1.71560537312768
"X6",-0.2,-0.373158762999858,0.175784033094105,-2.12282513054009,0.0337685081465741,-0.717689139639113,-0.0286283863606033
"X7",-0.25,-0.329485001817315,0.127590126443065,-2.58237068182813,0.00981241285589479,-0.579557056401171,-0.07941294723346
"X8",0.35,1.15986961295828,0.670288417229106,1.73040378312525,0.0835581584086997,-0.153871554427747,2.47361078034431
"X9",-0.1,-0.804745312042972,0.470809331795955,-1.70928071661872,0.0873989635049507,-1.7275146532271,0.118024029141154
"X10",0.5,0.7699403633967,0.345118626309317,2.23094410067172,0.0256848320128172,0.093520280100986,1.44636044669241
