"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.33999460743391,0.252696457274858,-5.30278351301301,1.14050143748709e-07,-1.83527056662017,-0.844718648247652
"X2",0.1,0.157266098768591,0.12465419097707,1.26161902408496,0.207085907300359,-0.0870516279955905,0.401583825532772
"X3",-0.5,-0.564892795567028,0.0873642186643137,-6.46595144103056,1.00663402327095e-10,-0.736123519037211,-0.393662072096845
"X4",-0.3,-0.159785459852817,0.0755838256191953,-2.1140165709241,0.034513852017644,-0.307927037048717,-0.0116438826569161
"X5",0.4,0.286688669074485,0.0751410521877256,3.81534009343185,0.000135995500229307,0.139414911864421,0.433962426284548
"X6",-0.2,-0.178323388166353,0.0381688348928683,-4.67196309939427,2.98334565522133e-06,-0.253132930478319,-0.103513845854387
"X7",-0.25,-0.154690255176833,0.0250241522845702,-6.18163817969626,6.34397957982527e-10,-0.203736692785108,-0.105643817568557
"X8",0.35,0.0565615484627606,0.129320004907632,0.437376634057198,0.661838226777629,-0.196901005636022,0.310024102561543
"X9",-0.1,-0.194324257543052,0.093116263373336,-2.08689922150266,0.0368972452900433,-0.376828781569309,-0.0118197335167948
"X10",0.5,0.275953127863486,0.0653898996551031,4.22011854000376,2.44173892950298e-05,0.147791278575871,0.4041149771511
