"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-3.97905002785399,1.62109689150697,-2.45454176656589,0.014106427645627,-7.15634157571955,-0.801758479988429
"X2",0.1,0.974046354606652,1.61808352795417,0.601975323139337,0.547190563635759,-2.19733910917652,4.14543181838983
"X3",-0.5,-0.589252031201765,1.67010300943721,-0.352823764685229,0.72422056644976,-3.86259380599035,2.68408974358682
"X4",-0.3,-0.243263927948207,1.37269333636171,-0.177216514063492,0.85933832461817,-2.93369345025705,2.44716559436064
"X5",0.4,1.22573236175323,1.61544887090859,0.75875651890105,0.447998220388166,-1.94048926906825,4.39195399257471
"X6",-0.2,1.61415642554555,1.09554671024959,1.47337982985482,0.140648645907696,-0.533075686862081,3.76138853795319
"X7",-0.25,-0.410513001746881,0.535959784381341,-0.765939933759651,0.443712043296623,-1.46097488458207,0.639948881088309
"X8",0.35,-3.38709059146709,2.97594205856121,-1.13815743882616,0.255054747168802,-9.21982989233295,2.44564870939878
"X9",-0.1,-1.18074136196073,1.72476882385051,-0.684579490093491,0.493609313027284,-4.56122616503008,2.19974344110861
"X10",0.5,2.61736565871729,1.74006904109203,1.50417345341349,0.132536711158238,-0.793107019337603,6.02783833677219
