"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-2.26263356216933,0.30113346906256,-7.51372329755637,5.7468987157882e-14,-2.85284432072706,-1.6724228036116
"X2",0.1,-0.825343278714213,0.477721697750818,-1.72766546422331,0.0840482186748473,-1.7616606083247,0.110974050896271
"X3",-0.5,0.129343382732248,0.236967660547748,0.545827149718542,0.585184758858469,-0.335104701105559,0.593791466570055
"X4",-0.3,-0.306766075381166,0.217045662947913,-1.41337113681366,0.157546627613695,-0.732167761115209,0.118635610352876
"X5",0.4,0.499997981060595,0.217742277134542,2.2962834211183,0.0216596814102246,0.0732309565988695,0.92676500552232
"X6",-0.2,-0.069398355846101,0.10263058136766,-0.676195680871092,0.498916414443512,-0.270550600625786,0.131753888933584
"X7",-0.25,-0.35268278330926,0.0714121022318845,-4.93869767569722,7.86460295803634e-07,-0.492647932848073,-0.212717633770447
"X8",0.35,0.0350243378453033,0.379944600080716,0.0921827493741527,0.926552843686474,-0.709653400307297,0.779702075997904
"X9",-0.1,-0.672436930757798,0.273152513005688,-2.46176366220652,0.0138255736422483,-1.20780602275848,-0.137067838757117
"X10",0.5,0.647432059697906,0.193412031594098,3.34742391340283,0.000815663752147131,0.268351440606612,1.0265126787892
