"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.59086880166313,0.401718735742764,-3.9601558506393,7.49008645525222e-05,-2.37822306184446,-0.803514541481799
"X2",0.1,0.647150211132617,0.492782167814376,1.31325817653448,0.189095966430745,-0.318685097625518,1.61298551989075
"X3",-0.5,-0.567529859974963,0.381527291189499,-1.48752100591693,0.136877259479213,-1.3153096157239,0.180249895773972
"X4",-0.3,0.223540029612644,0.320392700961872,0.697706373901591,0.485360841222682,-0.40441813013539,0.851498189360679
"X5",0.4,0.74551551351856,0.343185310502929,2.1723409793561,0.0298299532186724,0.0728846596039986,1.41814636743312
"X6",-0.2,-0.423865817187529,0.152469629810611,-2.78000161549569,0.00543586280306969,-0.722700802709654,-0.125030831665405
"X7",-0.25,-0.158101796587401,0.109434593244037,-1.44471498363261,0.148537959434491,-0.372589659700358,0.0563860665255555
"X8",0.35,-0.404749120639093,0.538899701031426,-0.751065773212389,0.452613072930269,-1.46097313427145,0.651474892993264
"X9",-0.1,-0.309942648921708,0.399211927829059,-0.776386243284854,0.43752096475753,-1.09238365583726,0.472498357993847
"X10",0.5,0.339136403646003,0.273265697699636,1.24105003482277,0.214587265785217,-0.196454526280167,0.874727333572172
