"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.27757545685859,0.193303313557394,-6.6091751524956,3.86467257088419e-11,-1.65644299251179,-0.898707921205387
"X2",0.1,0.0877393795288844,0.119816166752218,0.732283312904933,0.463995662325755,-0.147095993923461,0.32257475298123
"X3",-0.5,-0.523960822014762,0.0870502315895847,-6.01906293006866,1.75429663208517e-09,-0.69457614212201,-0.353345501907513
"X4",-0.3,-0.371735324416604,0.0750742970232804,-4.95156583752398,7.36187043944105e-07,-0.51887824390754,-0.224592404925667
"X5",0.4,0.295553606346078,0.0747648587220942,3.9531086047346,7.71424016795009e-05,0.149017174785687,0.442090037906468
"X6",-0.2,-0.151642880728814,0.0374929346335374,-4.04457218969383,5.2418755084904e-05,-0.225127682864901,-0.0781580785927276
"X7",-0.25,-0.207158384121226,0.0251652823125017,-8.23191178818264,1.84248918240326e-16,-0.256481431503566,-0.157835336738886
"X8",0.35,0.281151810766728,0.129833720860566,2.16547603275323,0.0303512488999294,0.02668239189397,0.535621229639486
"X9",-0.1,0.0724844359048424,0.0922562642537109,0.785685790457603,0.432051589922551,-0.108334520806918,0.253303392616603
"X10",0.5,0.444533175000404,0.0662599102410831,6.70893113774218,1.96055154872085e-11,0.31466613628465,0.574400213716158
