"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.57216305382329,0.887935984219654,-1.77058153038471,0.0766303155341982,-3.31248561719838,0.168159509551801
"X2",0.1,0.302458429727477,1.06271647986863,0.284608769560878,0.77594389187211,-1.78042761302175,2.38534447247671
"X3",-0.5,-0.804921579385871,0.876293423135337,-0.918552573983609,0.358329647981628,-2.5224251421679,0.912581983396156
"X4",-0.3,-0.346578874970616,0.758478217797295,-0.456939786586251,0.647714325607717,-1.83316887663747,1.14001112669624
"X5",0.4,0.823789154896594,0.778369460984063,1.05835235860244,0.289894830703575,-0.701786967331574,2.34936527712476
"X6",-0.2,0.0878763901256542,0.34787484695098,0.252609209593234,0.800570212566647,-0.593945786403776,0.769698566655084
"X7",-0.25,-0.344023585383793,0.243455696991333,-1.41308496632158,0.157630743012157,-0.821187987081713,0.133140816314127
"X8",0.35,0.341751173190901,1.30016699066949,0.262851753385097,0.792664844175474,-2.20652932250964,2.89003166889144
"X9",-0.1,-1.63545996996857,1.05574653350911,-1.54910285571349,0.121356996539887,-3.70468516877121,0.433765228834069
"X10",0.5,0.565432392972088,0.755204976913224,0.748713806526011,0.454029720287499,-0.914742174398662,2.04560696034284
