"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.20084211804884,0.314265396284008,-3.82110831242652,0.000132853284850672,-1.81679098121123,-0.584893254886447
"X2",0.1,-0.245585617068939,0.500490920627013,-0.490689454988055,0.623646105866985,-1.22652980382474,0.735358569686864
"X3",-0.5,0.0121168724743412,0.328828509353293,0.0368486068868281,0.970605717651631,-0.632375168031777,0.656608912980459
"X4",-0.3,-0.387439037139058,0.303191810368152,-1.27786775199702,0.201296060278763,-0.981684070555463,0.206805996277347
"X5",0.4,-0.270880794020188,0.314201237084298,-0.862125167086828,0.388618643592129,-0.886703907460876,0.3449423194205
"X6",-0.2,-0.0807221599534873,0.154294178738666,-0.523170482602651,0.600855620470149,-0.383133195690837,0.221688875783863
"X7",-0.25,-0.354552954828787,0.112886743272013,-3.14078468872516,0.00168495856408313,-0.575806907719174,-0.133299001938399
"X8",0.35,0.9779743905591,0.51781727067597,1.88864768701598,0.0589390526399893,-0.0369288185440561,1.99287759966226
"X9",-0.1,0.124915491092696,0.377115133356971,0.331239666731838,0.740463460068543,-0.614216594142166,0.864047576327557
"X10",0.5,0.254350572902357,0.255489907554895,0.995540588419161,0.319473413864157,-0.246400448268565,0.755101594073278
