"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-0.666945737053141,0.114543942980731,-5.82261898532108,5.79325269783968e-09,-0.891447741713427,-0.442443732392855
"X2",0.1,-0.168024117914665,0.260975979667559,-0.643829819620567,0.51968579472414,-0.679527642927812,0.343479407098482
"X3",-0.5,-0.195738498784438,0.157634762227005,-1.24172166100369,0.214339275108105,-0.504696957897927,0.113219960329051
"X4",-0.3,-0.102656276250882,0.14142201395858,-0.725886114738461,0.467908589362366,-0.379838332417196,0.174525779915432
"X5",0.4,0.283402344148609,0.140606005202106,2.01557781078588,0.0438441419907258,0.00781963576866845,0.558985052528549
"X6",-0.2,-0.249470985070015,0.0710280169714288,-3.51228987809649,0.000444263147155827,-0.388683341325405,-0.110258628814626
"X7",-0.25,-0.300220024765202,0.0484339773143488,-6.19854163156368,5.69887326209426e-10,-0.395148876678142,-0.205291172852262
"X8",0.35,0.284631705093364,0.25143126302622,1.132045799188,0.257615180064183,-0.208164518912557,0.777427929099285
"X9",-0.1,-0.0694684106668852,0.173891547147409,-0.399492740196257,0.689530171948285,-0.41028958298011,0.271352761646339
"X10",0.5,0.458165209010884,0.123015275138605,3.72445786504689,0.000195735399061134,0.217059698289123,0.699270719732644
