"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.09905613100233,0.11879148723757,-9.25197719601188,2.2037773345886e-20,-1.33188316949443,-0.866229092510235
"X2",0.1,0.551164454522729,0.237588530345338,2.31982770263195,0.0203501998332343,0.0854994882329581,1.0168294208125
"X3",-0.5,-0.346014753316595,0.17904922013457,-1.93251192636604,0.0532963514529863,-0.696944779008429,0.00491527237523798
"X4",-0.3,-0.370666577256222,0.157666664225831,-2.35095084351696,0.0187255074548888,-0.679687563138938,-0.0616455913735052
"X5",0.4,0.169332547001629,0.15379939039868,1.10099621697254,0.270898303632838,-0.132108721401729,0.470773815404987
"X6",-0.2,-0.18901279528819,0.0813651701224219,-2.3230184980109,0.0201781587329037,-0.348485599582013,-0.0295399909943676
"X7",-0.25,-0.231326930112425,0.0505956736323181,-4.57206937876729,4.82930972578932e-06,-0.330492628987518,-0.132161231237332
"X8",0.35,0.803825317867636,0.272033194167606,2.9548795334601,0.0031279116020767,0.270650050494118,1.33700058524115
"X9",-0.1,-0.261255160225037,0.189118588798332,-1.3814356477862,0.167145051533062,-0.631920786000571,0.109410465550498
"X10",0.5,0.29374102057573,0.136585441532138,2.15060270904945,0.0315075713245681,0.0260384722486355,0.561443568902824
