"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.33824658290065,0.254010082715406,-5.26847819816677,1.37559376255466e-07,-1.83609720065987,-0.840395965141437
"X2",0.1,0.134612655078126,0.117933664782182,1.14142688032929,0.25369232397665,-0.0965330822830189,0.365758392439271
"X3",-0.5,-0.540227756729805,0.0881331635567591,-6.12967621866756,8.80580934413923e-10,-0.712965584507165,-0.367489928952445
"X4",-0.3,-0.215831549509475,0.0756081327555659,-2.85460758840902,0.00430900339485053,-0.364020767817605,-0.0676423312013449
"X5",0.4,0.280858969685579,0.0758689878112931,3.70189424938885,0.000213995814721224,0.132158484859005,0.429559454512152
"X6",-0.2,-0.197171442418069,0.037651064431665,-5.23680924814027,1.63376390271164e-07,-0.270966173265813,-0.123376711570325
"X7",-0.25,-0.234250425662024,0.025608767551416,-9.14727447120242,5.83880256943455e-20,-0.284442688147168,-0.184058163176881
"X8",0.35,0.411822599608881,0.130871715822245,3.14676549490828,0.00165087307940901,0.155318747979051,0.668326451238711
"X9",-0.1,-0.10185119109386,0.0932927477084514,-1.09173749938371,0.274948497606938,-0.284701618063507,0.0809992358757874
"X10",0.5,0.485267573764244,0.0667154915975117,7.27368654782337,3.49807156529608e-13,0.354507611990819,0.61602753553767
