"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.54449190881121,0.528487626788332,-2.92247506000705,0.00347261430820136,-2.58030863176178,-0.508675185860646
"X2",0.1,0.931048220373793,0.515551928306967,1.80592520220278,0.0709300238737616,-0.0794149992384435,1.94151143998603
"X3",-0.5,-0.813968894877258,0.402830340673955,-2.0206245972323,0.0433186407002885,-1.60350186070595,-0.0244359290485715
"X4",-0.3,0.165285790879925,0.337435300138684,0.489829578624385,0.624254498251323,-0.496075249721092,0.826646831480941
"X5",0.4,0.505343349889323,0.36336146054677,1.39074559291154,0.164302586720333,-0.206832031769768,1.21751873154841
"X6",-0.2,-0.474544867661795,0.159291983055343,-2.9790882036852,0.00289107542640787,-0.786751419938878,-0.162338315384713
"X7",-0.25,-0.322509849307373,0.117907709633266,-2.7352736331703,0.00623284395120132,-0.553604715511027,-0.0914149831037181
"X8",0.35,0.120701551081389,0.561621130203259,0.214916328090622,0.829832554363087,-0.980055645756311,1.22145874791909
"X9",-0.1,-0.466064539087199,0.415837189686331,-1.12078609284262,0.262378925278234,-1.28109046073358,0.348961382559182
"X10",0.5,0.306373094970282,0.283056201935199,1.0823754889512,0.279085715094185,-0.248406870799438,0.861153060740002
