"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.65655777368949,0.314133897883236,-5.27341297724332,1.33909765236298e-07,-2.2722489047203,-1.04086664265867
"X2",0.1,-0.152650854551901,0.137550271316049,-1.10978228607892,0.267092854304083,-0.42224443452159,0.116942725417789
"X3",-0.5,-0.247422530649857,0.0874269216906985,-2.830049667369,0.00465407785971751,-0.418776149794445,-0.0760689115052689
"X4",-0.3,-0.182309986540319,0.0784684527505282,-2.32335391039162,0.0201601479188141,-0.336105329067056,-0.0285146440135832
"X5",0.4,0.257071125556223,0.0781082999521774,3.29121393902591,0.000997560162611562,0.103981669548754,0.410160581563693
"X6",-0.2,-0.156683375877612,0.0392814290827783,-3.98873919651526,6.64254020457132e-05,-0.233673562748411,-0.0796931890068137
"X7",-0.25,-0.224782482044543,0.02626865951906,-8.55705948304842,1.15782801451951e-17,-0.276268109030158,-0.173296855058928
"X8",0.35,0.394954160665873,0.134806046401847,2.92979559305926,0.00339185041621573,0.130739162735923,0.659169158595823
"X9",-0.1,-0.07178875627583,0.0975893451500472,-0.735620842269739,0.461961474921339,-0.263060359553497,0.119482847001837
"X10",0.5,0.347667163459625,0.0672522631388729,5.16959797682507,2.34598116756371e-07,0.215855148788907,0.479479178130342
