"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.81399536540837,0.55502925082246,-3.2682878654059,0.00108200254571663,-2.90183271596737,-0.72615801484938
"X2",0.1,0.605041502515132,0.635019806931049,0.952791544312929,0.340695699386004,-0.639574458356674,1.84965746338694
"X3",-0.5,-0.335974937291236,0.373713187398872,-0.899018147124261,0.368642994677098,-1.06843933091828,0.396489456335807
"X4",-0.3,-0.493392625297193,0.355657972872892,-1.38726715813995,0.165360313623515,-1.19046944844104,0.203684197846651
"X5",0.4,-0.0195010257605181,0.349094466428721,-0.0558617441290777,0.955451946979638,-0.70371361256002,0.664711561038984
"X6",-0.2,-0.144229569075517,0.194390417226097,-0.741958225789301,0.458112646142634,-0.525227788783647,0.236768650632613
"X7",-0.25,-0.16656988742734,0.108469789784915,-1.53563391021253,0.124628192509807,-0.379166770493341,0.0460269956386611
"X8",0.35,0.106825542337142,0.593474049223898,0.180000359707119,0.85715228580547,-1.05636222907593,1.27001331375021
"X9",-0.1,-0.188643472178349,0.438936196585865,-0.429774244288024,0.667359870006259,-1.04894261578357,0.671655671426868
"X10",0.5,0.546921210635736,0.323602582418194,1.69010150212258,0.0910085375728699,-0.0873282012109584,1.18117062248243
