"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.77476189940192,0.470761332262526,-3.76998231964431,0.000163259112615089,-2.69743716322851,-0.852086635575333
"X2",0.1,0.791827862840743,0.505393599041804,1.56675483097135,0.117172009007643,-0.198725397111627,1.78238112279311
"X3",-0.5,-0.301165270932809,0.379392142225669,-0.793809985536472,0.427306058579845,-1.044760211578,0.442429669712382
"X4",-0.3,-0.399310101999965,0.348646269668,-1.1453158594819,0.252078338630162,-1.08264423928354,0.284024035283607
"X5",0.4,0.328570741623779,0.383140797273054,0.857571795962035,0.3911289544212,-0.422371427962705,1.07951291121026
"X6",-0.2,0.207407765091663,0.181989230864544,1.13967054042906,0.254423584892553,-0.149284575790532,0.564100105973859
"X7",-0.25,-0.291092463397248,0.128310688414406,-2.26865327428612,0.0232894191707842,-0.542576793504701,-0.0396081332897958
"X8",0.35,0.447276814758438,0.617076387966565,0.724832165807442,0.468554999997292,-0.762170690906062,1.65672432042294
"X9",-0.1,-0.0398790502228495,0.444920195555107,-0.0896319174118276,0.928579720053529,-0.911906616383819,0.83214851593812
"X10",0.5,0.106959933263257,0.304754192957142,0.350971162120481,0.72560998319581,-0.490347313781794,0.704267180308309
