"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.03230019218425,0.744095539512418,-1.38732210767005,0.165343564757129,-2.49070066218917,0.426100277820668
"X2",0.1,-0.110720131100273,0.27039678762231,-0.409472805035416,0.682192720216746,-0.640688100555646,0.4192478383551
"X3",-0.5,-0.424050560358829,0.179444769632623,-2.36312577528443,0.0181215182463572,-0.775755848827063,-0.0723452718905938
"X4",-0.3,-0.428492308855245,0.163620145171486,-2.61882366872462,0.00882335429919328,-0.749181903066131,-0.10780271464436
"X5",0.4,0.410656065680949,0.163480737325697,2.5119538387132,0.0120064792771131,0.0902397058291272,0.731072425532772
"X6",-0.2,-0.246268511904794,0.0827090177017903,-2.97752915882428,0.00290582002455058,-0.408375209075666,-0.0841618147339228
"X7",-0.25,-0.203225698815307,0.0540781821235647,-3.75799797321128,0.000171278268357974,-0.309216988962937,-0.0972344086676763
"X8",0.35,0.829221593023557,0.282932168689664,2.93081411302189,0.0033807501227656,0.274684727949889,1.38375845809723
"X9",-0.1,-0.436709784242405,0.197773219313187,-2.20813407274746,0.0272349284473898,-0.824338174260357,-0.0490813942244534
"X10",0.5,0.503718388652707,0.14421192207844,3.49290392495236,0.000477798378783201,0.221068213008159,0.786368564297254
