"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.49594498844352,1.05352655872623,-1.41994046192076,0.155625015003231,-3.56081911659082,0.568929139703787
"X2",0.1,-0.0258672632857106,0.296195417669234,-0.0873317470245167,0.930407819938021,-0.606399618882373,0.554665092310952
"X3",-0.5,-0.193859478147561,0.195705044799137,-0.990569652134058,0.321895762564565,-0.577434320572256,0.189715364277134
"X4",-0.3,-0.567932910565178,0.176929556523159,-3.20993802124202,0.00132763595557995,-0.914708471886536,-0.221157349243821
"X5",0.4,0.23990956413359,0.172787216190193,1.38846825259059,0.164994505559149,-0.0987471592594047,0.578566287526585
"X6",-0.2,-0.108273197342452,0.0861762647180535,-1.2564155303864,0.208965353803715,-0.277175573844307,0.0606291791594027
"X7",-0.25,-0.215084308692393,0.060632065703548,-3.54736897377071,0.000389099239734017,-0.333920974716982,-0.0962476426678046
"X8",0.35,0.090755303284477,0.305319501335099,0.297246991717277,0.766277948004167,-0.507659927830268,0.689170534399222
"X9",-0.1,-0.235335649249317,0.215870272669599,-1.09017164030506,0.27563754331909,-0.658433612351916,0.187762313853281
"X10",0.5,0.654531553793738,0.154047676292825,4.24888949671372,2.14832854290329e-05,0.352603653976148,0.956459453611329
