"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.65654101902545,0.301170119920314,-5.50034983372104,3.79038448745614e-08,-2.24682361194494,-1.06625842610595
"X2",0.1,0.26407922168972,0.131577429873611,2.0070252317847,0.0447469764179431,0.00619219592491754,0.521966247454522
"X3",-0.5,-0.396445355709772,0.0902816221948724,-4.39120771283935,1.12722791141736e-05,-0.573394085073323,-0.219496626346221
"X4",-0.3,-0.210764664051318,0.0797049775214437,-2.64430993653582,0.00818576640000322,-0.366983550614157,-0.0545457774884792
"X5",0.4,0.413768667860572,0.0789286076417977,5.24231555861699,1.5857387244312e-07,0.259071438312523,0.56846589740862
"X6",-0.2,-0.157317022794102,0.0395068791808614,-3.98201594395519,6.8333194552808e-05,-0.234749083740939,-0.0798849618472637
"X7",-0.25,-0.199435443119312,0.0263557136724335,-7.56706669369798,3.81745936656304e-14,-0.251091693111589,-0.147779193127034
"X8",0.35,0.244294538740553,0.139730853046315,1.748322102203,0.0804082681293488,-0.0295729029195153,0.51816198040062
"X9",-0.1,-0.105914172085067,0.0998839351147797,-1.06037244090711,0.288975194780817,-0.301683089088371,0.0898547449182375
"X10",0.5,0.360309763600518,0.0685695340498967,5.25466256396503,1.48296109111096e-07,0.225915945365946,0.49470358183509
