"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.21069724107096,0.217343177212986,-5.57044051989969,2.5409605336732e-08,-1.63668204405403,-0.784712438087883
"X2",0.1,0.0547350517553835,0.120529022214553,0.454123419817927,0.649739997691924,-0.18149749274034,0.290967596251107
"X3",-0.5,-0.469974813475479,0.0832952258942114,-5.64227791485154,1.67814927719096e-08,-0.633230457600001,-0.306719169350957
"X4",-0.3,-0.257918305646815,0.0731990406951812,-3.52352029749747,0.000425854477758291,-0.401385790243905,-0.114450821049724
"X5",0.4,0.277062134134614,0.0742818508102086,3.72987655951805,0.000191573602285636,0.131472380693234,0.422651887575994
"X6",-0.2,-0.138880353883924,0.0362027048650212,-3.83618722417917,0.000124959161134489,-0.20983635212199,-0.0679243556458571
"X7",-0.25,-0.217788930828188,0.0251756540468526,-8.65077548423873,5.11506457907252e-18,-0.267132306436473,-0.168445555219903
"X8",0.35,0.285205158750118,0.128084374374454,2.22669751984206,0.0259674963070247,0.0341643960136657,0.53624592148657
"X9",-0.1,-0.185574630993887,0.0904266048444046,-2.05221274549898,0.0401489913483554,-0.362807521131146,-0.00834174085662848
"X10",0.5,0.463944648350911,0.0633660922793982,7.32165471566803,2.44931713065546e-13,0.339749388662613,0.58813990803921
