"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.36838126658995,0.133738897715722,-10.2317372878204,1.42931943394636e-24,-1.63050469151245,-1.10625784166745
"X2",0.1,-0.374861887352125,0.298281651309427,-1.25673800485722,0.208848521449625,-0.959483185779156,0.209759411074905
"X3",-0.5,-0.380224242533651,0.195170723971724,-1.94816227964977,0.0513955486622905,-0.762751835372167,0.002303350304866
"X4",-0.3,-0.336727425789456,0.174546008526923,-1.92916142071228,0.0537108259096955,-0.678831318845918,0.00537646726700625
"X5",0.4,0.696474523404976,0.178816383852836,3.89491448377665,9.82333806854643e-05,0.346000848443237,1.04694819836672
"X6",-0.2,-0.0597950930022241,0.091144844639869,-0.656044708161894,0.511795358566967,-0.23843570728196,0.118845521277512
"X7",-0.25,-0.179553862986274,0.059427914785292,-3.02137242464232,0.00251631651841777,-0.296030436560514,-0.0630772894120345
"X8",0.35,0.355053676811692,0.310628852287024,1.14301577009858,0.253032043509797,-0.253767691032192,0.963875044655576
"X9",-0.1,0.593735979901853,0.216194866924566,2.74630007801719,0.00602716075848706,0.170001823744913,1.01747013605879
"X10",0.5,0.48840555206802,0.151232173919319,3.22950824160327,0.00124003307226843,0.191995935544415,0.784815168591624
