"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,0.876799497993856,1.22925928666549,0.713274658572868,0.47567581551166,-1.53250445053619,3.2861034465239
"X2",0.1,0.0446381338215205,0.906850919709932,0.0492232326740084,0.960741396708985,-1.73275702217684,1.82203328981988
"X3",-0.5,-0.986058484660371,0.780195855238099,-1.26386019361696,0.206280211515603,-2.51521427387626,0.543097304555514
"X4",-0.3,-0.798132825666752,0.760033233359955,-1.0501288504693,0.293658875915791,-2.28777060185586,0.691504950522359
"X5",0.4,-0.589885653126038,0.719832856509202,-0.819475865531704,0.412514966137084,-2.00073213790124,0.820960831649165
"X6",-0.2,-0.397471666322965,0.372946961528916,-1.06575922939152,0.286532495480206,-1.12843428482903,0.333490952183096
"X7",-0.25,-0.13742149897684,0.269557677154206,-0.509803691839297,0.610188998987747,-0.665744842122706,0.390901844169027
"X8",0.35,1.42290442132537,1.29365031193782,1.09991425673135,0.271369482370049,-1.11260361866153,3.95841246131227
"X9",-0.1,1.05961459473323,0.854488205921681,1.24005760101778,0.214954089758811,-0.615151527297852,2.73438071676431
"X10",0.5,0.526506900440043,0.670023493681316,0.78580364032797,0.431982533575336,-0.786715026329564,1.83972882720965
