"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-0.34682748335845,0.36189893520923,-0.958354528337955,0.337884016261022,-1.05613636800687,0.362481401289974
"X2",0.1,-0.0494948471839891,0.111982584096984,-0.441987007025337,0.658498608076437,-0.268976680641051,0.169986986273072
"X3",-0.5,-0.474362037273872,0.0741351065929205,-6.39861543436658,1.56792185104552e-10,-0.619664177332159,-0.329059897215586
"X4",-0.3,-0.307631613849989,0.067499529066801,-4.55753718734157,5.1756928765296e-06,-0.439928260837873,-0.175334966862105
"X5",0.4,0.385604842195075,0.0669042599818536,5.76353198286122,8.2371634844359e-09,0.254474901184002,0.516734783206149
"X6",-0.2,-0.163421287773723,0.0338655662032081,-4.82558852827454,1.39590441185345e-06,-0.229796578371627,-0.0970459971758184
"X7",-0.25,-0.234249043084812,0.02351825223109,-9.96030830790843,2.27356553619311e-23,-0.280343970800668,-0.188154115368956
"X8",0.35,0.409628687803948,0.115484968443598,3.54703034797127,0.000389599709368162,0.183282307113359,0.635975068494537
"X9",-0.1,-0.0231080701169718,0.0840773427213953,-0.274843012029345,0.783436851287756,-0.187896635066569,0.141680494832625
"X10",0.5,0.539791956849304,0.0589181673376356,9.16172347581656,5.10749764440455e-20,0.424314469921563,0.655269443777046
