"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,0.358411617937357,0.5563774520287,0.644187891925693,0.519453601502553,-0.732068158450622,1.44889139432534
"X2",0.1,-0.757598687168131,0.862832730000486,-0.878036565867991,0.37992387542979,-2.4487197759908,0.933522401654543
"X3",-0.5,-0.64202615574439,0.674594069459081,-0.951722205709863,0.341237884603777,-1.96420624649769,0.680153935008909
"X4",-0.3,-0.591768608484885,0.638513957667537,-0.926790403527888,0.354035368459662,-1.84323297901078,0.659695762041011
"X5",0.4,0.0681847574483623,0.612405790134492,0.111339178281427,0.911347388748045,-1.1321085446068,1.26847805950352
"X6",-0.2,-0.412559834260133,0.316471441515117,-1.30362421419446,0.192361740511641,-1.03283246665787,0.207712798137602
"X7",-0.25,-0.481210999806931,0.226952581779574,-2.12031516025803,0.0339794760103913,-0.926029889801953,-0.0363921098119097
"X8",0.35,1.25701178304887,1.15116945977668,1.09194330371892,0.274858022314219,-0.999238916012871,3.51326248211061
"X9",-0.1,0.389119674822316,0.721519069057336,0.539306154902739,0.589675622605103,-1.02503172584358,1.80327107548821
"X10",0.5,-0.0925391810341838,0.559968971305852,-0.16525769422256,0.868741156034606,-1.19005820591069,1.00497984384232
