"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.41379519301463,0.333284069309013,-4.242012514867,2.21524335890341e-05,-2.0670199706338,-0.760570415395463
"X2",0.1,-0.498361784425806,0.546533581435625,-0.911859401423639,0.361842735656364,-1.5695479288307,0.572824359979086
"X3",-0.5,-0.340907650843073,0.355555513075118,-0.958802882550297,0.337658056789877,-1.03778365647183,0.355968354785687
"X4",-0.3,-0.0726254132290958,0.31215413619254,-0.232658820783011,0.816026347991802,-0.684436282617572,0.53918545615938
"X5",0.4,0.421372620177485,0.301210144671205,1.3989323654336,0.161833265893774,-0.168988419812869,1.01173366016784
"X6",-0.2,-0.441587922678753,0.168342992586678,-2.62314406969678,0.00871224232319615,-0.771534127800908,-0.111641717556598
"X7",-0.25,-0.367523747512382,0.112057486592081,-3.27977860908364,0.00103888575957385,-0.587152387163343,-0.147895107861422
"X8",0.35,0.0664466772725322,0.53438942119172,0.124341303621528,0.901045045472661,-0.980937350244076,1.11383070478914
"X9",-0.1,-0.324117053208615,0.391577716789478,-0.827720882245371,0.407828590124434,-1.09159528131819,0.443361174900957
"X10",0.5,0.598073511180717,0.271552202545501,2.20242555786489,0.0276352621833609,0.0658409700708256,1.13030605229061
