"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.44040862302812,0.265666670849567,-5.42186424221707,5.89806692964721e-08,-1.96110573389312,-0.919711512163119
"X2",0.1,0.220457280823062,0.120895382496739,1.82353764279631,0.0682220012131601,-0.0164933166367765,0.457407878282901
"X3",-0.5,-0.30677965746828,0.0856076073649926,-3.58355602861681,0.000338948016919163,-0.4745674860298,-0.13899182890676
"X4",-0.3,-0.0909518610677792,0.0757380321929307,-1.20087436172218,0.229799940865695,-0.239395677596765,0.057491955461206
"X5",0.4,0.251026179898714,0.0757757515725402,3.31275077698711,0.000923832621442716,0.102508434743592,0.399543925053836
"X6",-0.2,-0.133096272897329,0.0372873875151921,-3.56947165695374,0.000357701913352596,-0.206178210081155,-0.060014335713503
"X7",-0.25,-0.219416666422167,0.0253674537820357,-8.64953449043237,5.17099267819101e-18,-0.269135962606621,-0.169697370237713
"X8",0.35,0.368491490257536,0.131756698756914,2.79675715720069,0.00516183147716792,0.110253103935139,0.626729876579933
"X9",-0.1,-0.095052168442459,0.0929031641258582,-1.02313165904328,0.306245599933475,-0.277139025615233,0.0870346887303146
"X10",0.5,0.326704241330269,0.0653648297401075,4.99816556746579,5.7878280574556e-07,0.198591528173529,0.454816954487009
