"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-0.856093358818015,0.488527089288485,-1.75239690405883,0.0797055834325901,-1.81358886684823,0.101402149212201
"X2",0.1,-0.774398009903145,0.636424497159983,-1.21679478611974,0.223682304278481,-2.02176711305481,0.472971093248525
"X3",-0.5,-0.0944702265063874,0.340788531287294,-0.277210697641542,0.781618325870551,-0.762403479442358,0.573463026429583
"X4",-0.3,-0.449293542305071,0.302016465559227,-1.4876458522655,0.136844314456668,-1.0412349422084,0.142647857598254
"X5",0.4,0.60373891201677,0.300065144194587,2.01202613398261,0.0442171821842158,0.01562203174057,1.19185579229297
"X6",-0.2,-0.410360530803407,0.152381246189687,-2.69298579099807,0.00708152869249148,-0.709022287610331,-0.111698773996482
"X7",-0.25,-0.371282495720151,0.11090386693638,-3.34778674519202,0.00081459668135269,-0.588650082376245,-0.153914909064056
"X8",0.35,0.831988198731057,0.552386829529458,1.50616950704595,0.132023665116317,-0.250670101220817,1.91464649868293
"X9",-0.1,-0.171592029321672,0.366148354515741,-0.468640722279403,0.639326464394114,-0.88922962283176,0.546045564188417
"X10",0.5,0.471167401423243,0.255021856674356,1.84755694106991,0.0646664636349596,-0.0286662568716541,0.97100105971814
