"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.22455713300578,0.163385336242621,-7.49490230376219,6.63477628055205e-14,-1.54478651016921,-0.904327755842345
"X2",0.1,-0.0274873179319116,0.122554323072634,-0.224286808027333,0.822534140420759,-0.267689379198644,0.212714743334821
"X3",-0.5,-0.429651951361319,0.0835178052765311,-5.14443536846691,2.68326608731921e-07,-0.59334384306233,-0.265960059660308
"X4",-0.3,-0.291201145243577,0.0734531152036632,-3.96444921956223,7.35656042606321e-05,-0.43516660673061,-0.147235683756545
"X5",0.4,0.31541301338656,0.0745015470365446,4.23364380919289,2.2993502976308e-05,0.169392663250626,0.461433363522494
"X6",-0.2,-0.101670417954098,0.0362672970452467,-2.80336353236512,0.00505726296085028,-0.172753014540088,-0.030587821368108
"X7",-0.25,-0.213884423330423,0.0252302223365265,-8.47731028595717,2.30459724090946e-17,-0.263334750822011,-0.164434095838835
"X8",0.35,0.407934368999238,0.128610920672116,3.17184860249339,0.0015147195077549,0.155861594475035,0.66000714352344
"X9",-0.1,-0.137233543418251,0.0906704052605341,-1.51354284812031,0.130141825824141,-0.314944273594309,0.0404771867578061
"X10",0.5,0.471040789432597,0.0635958136668509,7.40678925660363,1.293938350298e-13,0.346395284094861,0.595686294770333
