"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-2.10175924274367,0.456084169310537,-4.60827054339751,4.06032127286688e-06,-2.99566779556223,-1.20785068992511
"X2",0.1,0.898418074397596,0.454424452105801,1.97704606394821,0.0480364235841099,0.00776250755050167,1.78907364124469
"X3",-0.5,-0.143782682045454,0.37287815904465,-0.385602316890427,0.69979121706369,-0.874610450159242,0.587045086068334
"X4",-0.3,0.414725677869154,0.340842739201769,1.21676547618533,0.223693458948214,-0.253313820627702,1.08276517636601
"X5",0.4,0.600938971009219,0.34220413418033,1.75608331690272,0.0790741833062618,-0.0697688126353977,1.27164675465384
"X6",-0.2,-0.0674703469832622,0.172593460569053,-0.39092064531766,0.695855893104083,-0.405747316334025,0.2708066223675
"X7",-0.25,-0.222444692027482,0.112919011653448,-1.96994898175493,0.0488442179317785,-0.44376188978382,-0.00112749427114434
"X8",0.35,0.147002064561413,0.557175679156251,0.263834316645018,0.791907590304913,-0.945042208260388,1.23904633738322
"X9",-0.1,-0.485266984675276,0.438326202122084,-1.10709098001884,0.268254594943444,-1.34437056109128,0.373836591740732
"X10",0.5,0.618070700398575,0.299680087027247,2.06243500036884,0.0391663399419361,0.0307085183083036,1.20543288248885
