"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.46320705821241,0.440968893145848,-3.31816389082226,0.00090611301106896,-2.32749021389812,-0.598923902526703
"X2",0.1,0.127955587751796,0.505220596342443,0.253266768374317,0.800062074102174,-0.862258593137924,1.11816976864152
"X3",-0.5,-0.277304122557751,0.358186303753102,-0.774189631630629,0.438818658818412,-0.979336383206896,0.424728138091395
"X4",-0.3,-0.235971839939884,0.32071618692581,-0.735765295171927,0.461873545011389,-0.864564020531743,0.392620340651975
"X5",0.4,0.442409540478828,0.307110557728476,1.44055464504731,0.149710541586988,-0.159516096688908,1.04433517764656
"X6",-0.2,-0.393481349109874,0.16882924528302,-2.33064685238777,0.0197719888008328,-0.724380592011763,-0.0625821062079844
"X7",-0.25,-0.459213690675586,0.118714682777655,-3.86821309656923,0.000109635834043907,-0.69189019519121,-0.226537186159962
"X8",0.35,-0.392511519584695,0.546838762710385,-0.717782912168162,0.472891151116108,-1.46429580830159,0.679272769132203
"X9",-0.1,-0.156366461502198,0.397499351508185,-0.393375387680294,0.694042245236996,-0.935450880481587,0.622717957477191
"X10",0.5,0.566687800251565,0.277955089374369,2.0387746866844,0.0414725197797108,0.0219058314610185,1.11146976904211
