,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime,Steps
X1,-1.5,-60.16252492792459,2.2354702338255845,-26.912693364280592,1.5600726687540445e-159,-64.54396610929432,-55.78108374655486,25.910043716430664,7
X2,0.1,0.12375845435648486,4.7152418485331795,0.026246470134927168,0.9790607508265696,-9.117945820062,9.36546272877497,25.910043716430664,7
X3,-0.5,-0.4625796049939126,3.1128595374044297,-0.14860278770548754,0.8818670731665266,-6.563672235363248,5.638513025375423,25.910043716430664,7
X4,-0.3,-0.22624389392267652,2.829481089875772,-0.07995950025331666,0.9362694669068725,-5.771924968759954,5.319437180914601,25.910043716430664,7
X5,0.4,0.4155946789866244,2.85060962082347,0.1457915092795377,0.8840859788981147,-5.171497555881027,6.002686913854276,25.910043716430664,7
X6,-0.2,-0.14255642702975904,1.435295172897325,-0.09932202777634294,0.9208825892534955,-2.9556832952822916,2.6705704412227735,25.910043716430664,7
X7,-0.25,-0.19175612526132094,0.9503336109738966,-0.201777694745333,0.8400905198945388,-2.0543757907601634,1.6708635402375214,25.910043716430664,7
X8,0.35,0.562235016700294,4.936626817086596,0.11389052434635986,0.9093245771665158,-9.11337582622402,10.237845859624608,25.910043716430664,7
X9,-0.1,-0.16870228606101387,3.5095266305693626,-0.048069812205312916,0.9616606047528184,-7.047248139018264,6.709843566896237,25.910043716430664,7
X10,0.5,0.2863421058040643,2.4426602300465,0.11722551596896195,0.9066813474959926,-4.501184009318794,5.073868220926923,25.910043716430664,7
