,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.4200409431708955,0.05163463074625235,8.1348687324811,4.1238494044766595e-16,0.31883892575494777,0.5212429605868433,15.414620876312256
X2,0.1,-0.055199650352928384,0.11017402584969774,-0.5010223591922943,0.6163553870923362,-0.27113677475340536,0.16073747404754862,15.414620876312256
X3,-0.5,-0.49549333530620243,0.0737294947344931,-6.720422228451733,1.81198726483784e-11,-0.6400004907239984,-0.3509861798884064,15.414620876312256
X4,-0.3,-0.3218464045216611,0.06630037630006419,-4.85436768963481,1.2077147174563208e-06,-0.4517927552562401,-0.19190005378708205,15.414620876312256
X5,0.4,0.4628478892348016,0.06575799486782993,7.038655758362176,1.941032454289563e-12,0.33396458658167016,0.591731191887933,15.414620876312256
X6,-0.2,-0.13129019657962038,0.03320843569230482,-3.953519454999304,7.700999912349374e-05,-0.1963775350328529,-0.06620285812638785,15.414620876312256
X7,-0.25,-0.2035814086756298,0.022900828034660637,-8.889696406064761,6.127610167564703e-19,-0.2484662071937554,-0.1586966101575042,15.414620876312256
X8,0.35,0.31349776803848306,0.11325960062459381,2.767957562181342,0.005640880038022009,0.09151302815990167,0.5354825079170644,15.414620876312256
X9,-0.1,-0.12447025862926576,0.0824894866511662,-1.5089226964840865,0.13131853895491274,-0.2861466828440321,0.037206165585500564,15.414620876312256
X10,0.5,0.5303261406537966,0.05761951467779015,9.20393279289828,3.4508314199076534e-20,0.4173939661878563,0.6432583151197369,15.414620876312256
