,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.3010137317262425,0.11095879231566912,2.712842537704285,0.0066708796816164935,0.08353849330405441,0.5184889701484307,3.335536003112793
X2,0.1,0.2984386752475043,0.21897563791035293,1.3628852875847448,0.1729186661661407,-0.13074569193382268,0.7276230424288312,3.335536003112793
X3,-0.5,-0.4090735288651399,0.15917426218024525,-2.56997282891071,0.010170649173866864,-0.7210493524649821,-0.0970977052652977,3.335536003112793
X4,-0.3,-0.18832920489123312,0.14039530017863056,-1.3414210066263923,0.17978380102665736,-0.46349893901054257,0.08684052922807634,3.335536003112793
X5,0.4,0.6813199107145859,0.1387680575685795,4.9097747900512045,9.11810480615062e-07,0.4093395135302425,0.9533003078989293,3.335536003112793
X6,-0.2,-0.3240968728921959,0.07053220628489418,-4.595019636605461,4.327085179692529e-06,-0.4623374580511622,-0.18585628773322957,3.335536003112793
X7,-0.25,-0.23359027219098802,0.04981828616425089,-4.68884600768563,2.7475004091858437e-06,-0.33123231961461785,-0.13594822476735818,3.335536003112793
X8,0.35,0.5943167481836749,0.24183007843932045,2.457579933890646,0.013987667854434518,0.12033850032543059,1.068294996041919,3.335536003112793
X9,-0.1,-0.005268200388297671,0.17776030619852592,-0.029636539793164225,0.9763569235629141,-0.35367200116638536,0.34313560038979,3.335536003112793
X10,0.5,0.36746069250084423,0.12137365677070051,3.027516038303535,0.002465726292307146,0.12957269468191496,0.6053486903197736,3.335536003112793
