,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime,Steps
X1,-1.5,-0.714594290736318,0.19265344220381883,-3.7092215044894385,0.00020789749189127616,-1.0921881019318835,-0.3370004795407524,54.33784604072571,172
X2,0.1,0.18393153513971228,0.3939704690717815,0.4668662998347724,0.640595537578509,-0.5882364013040929,0.9560994715835175,54.33784604072571,172
X3,-0.5,-0.10267653282282416,0.2730367475915107,-0.37605389651226784,0.7068768280882001,-0.6378187287792718,0.43246566313362345,54.33784604072571,172
X4,-0.3,-0.2285624100880628,0.2523621914994331,-0.9056919688723507,0.3650989145247382,-0.7231832203880577,0.26605840021193217,54.33784604072571,172
X5,0.4,0.2643336758564107,0.25967840351336463,1.0179270677887022,0.30871261704323916,-0.24462664660725747,0.7732939983200788,54.33784604072571,172
X6,-0.2,0.010711066696917421,0.1310868512414878,0.08170969548414529,0.9348775682620457,-0.24621444260975398,0.2676365760035888,54.33784604072571,172
X7,-0.25,-0.07760218111074473,0.07799138611502224,-0.9950096411454528,0.3197315752950235,-0.23046249020628817,0.07525812798479874,54.33784604072571,172
X8,0.35,0.12155043427054117,0.45252359685996063,0.2686057370576336,0.7882330969680855,-0.7653795247254948,1.0084803932665771,54.33784604072571,172
X9,-0.1,-0.04797269326190976,0.31042028070367544,-0.15454110521761974,0.8771831032156057,-0.6563852683110083,0.5604398817871887,54.33784604072571,172
X10,0.5,0.18075974983945092,0.22140579194411028,0.8164183432250964,0.4142609088910394,-0.25318763176249526,0.6147071314413971,54.33784604072571,172
