,Truth,0.975],Coef,P-value,Std.Err,[0.025,z,RunTime,Steps
X1,-1.5,0.5411655771788914,-0.1446591002781512,0.6793064106544768,0.34991697676949296,-0.8304837777351938,-0.4134097796959565,6.389803886413574,17
X2,0.1,2.26408916707759,-0.17181684544168502,0.8900458167305719,1.2428320175877081,-2.6077228579609595,-0.1382462336102149,6.389803886413574,17
X3,-0.5,1.0923076839591737,-0.2547123172477429,0.7109236697139971,0.6872677259413523,-1.6017323184546597,-0.37061585701389194,6.389803886413574,17
X4,-0.3,0.8691891011968129,-0.2712997482445712,0.6410460937181274,0.581892753867614,-1.4117885976859552,-0.466236684408506,6.389803886413574,17
X5,0.4,1.3356619831431031,0.2087763604594559,0.7165156140620557,0.5749522045729653,-0.9181092622241913,0.36311950593270714,6.389803886413574,17
X6,-0.2,0.23649207924032983,-0.30471637195858653,0.2698023981448151,0.2761318326249443,-0.845924823157503,-1.1035177257975437,6.389803886413574,17
X7,-0.25,0.22789958890330608,-0.16756857667423536,0.4062674857955588,0.20177317827140775,-0.5630367422517768,-0.8304799384625674,6.389803886413574,17
X8,0.35,2.216455360341238,0.25447958020932654,0.7993266503517508,1.0010264372875783,-1.7074961999225848,0.25421864071729683,6.389803886413574,17
X9,-0.1,1.6473482489704125,0.21498292970560143,0.7686280584952152,0.7308120553565326,-1.2173823895592097,0.29416992799977865,6.389803886413574,17
X10,0.5,1.0823124501321915,0.043989615110057056,0.9338230010707788,0.5297662788817216,-0.9943332199120775,0.08303589122907994,6.389803886413574,17
