,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.37111670442561767,0.12189936579704605,3.0444514784720136,0.002331050290326477,0.1321983358405761,0.6100350730106592,2.8805041313171387
X2,0.1,-0.011413175920504691,0.26858960076918376,-0.0424929926096162,0.9661056977940704,-0.5378391242024773,0.5150127723614678,2.8805041313171387
X3,-0.5,-0.5058891112374256,0.1917443372390235,-2.6383522899390632,0.008330998518113291,-0.8817011094297711,-0.13007711304508013,2.8805041313171387
X4,-0.3,-0.2134545603367266,0.1586402758014732,-1.34552565077389,0.1784555434753099,-0.5243837898576852,0.09747466918423198,2.8805041313171387
X5,0.4,0.40929393677249615,0.15158231138992997,2.7001431302866825,0.006930965079654973,0.11219806341144345,0.7063898101335488,2.8805041313171387
X6,-0.2,-0.19408253112229756,0.07967333478304219,-2.435978507122893,0.014851566943049586,-0.35023939905700807,-0.037925663187587055,2.8805041313171387
X7,-0.25,-0.21902366875653148,0.05415845544984738,-4.044126940794222,5.251846008239588e-05,-0.32517229173383616,-0.1128750457792268,2.8805041313171387
X8,0.35,0.05120971073460148,0.27995540515119716,0.18292095738228148,0.8548600387188975,-0.49749280496715953,0.5999122264363624,2.8805041313171387
X9,-0.1,-0.051175317120448684,0.19976389586576185,-0.25617901021933254,0.7978126153790027,-0.4427053615170908,0.34035472727619337,2.8805041313171387
X10,0.5,0.2161933409920184,0.1397693073292566,1.5467869528946623,0.12191462735569916,-0.057749469678260695,0.4901361516622975,2.8805041313171387
