,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.8408886844942798,0.056298295733814924,14.936307991810304,1.9128356630865748e-50,0.7305460515946489,0.9512313173939106,72.67697596549988
X2,0.1,-0.1721490657815446,0.12388972602235564,-1.3895346394621995,0.16467023518993418,-0.41496846875522486,0.07067033719213564,72.67697596549988
X3,-0.5,-0.3199643152295055,0.08131123312656327,-3.9350567311096105,8.31770464314635e-05,-0.47933140495317694,-0.16059722550583408,72.67697596549988
X4,-0.3,-0.28053417197719965,0.07295631743983272,-3.8452348175133286,0.00012043704955995189,-0.42352592773184394,-0.13754241622255536,72.67697596549988
X5,0.4,0.2956797573101517,0.07290000268917092,4.055963599492077,4.992803527018541e-05,0.15279837643947353,0.4385611381808299,72.67697596549988
X6,-0.2,-0.15813492715994856,0.03641951971281184,-4.34203768767217,1.4116730988128958e-05,-0.2295158746943501,-0.08675397962554701,72.67697596549988
X7,-0.25,-0.179959229250076,0.024918037585211782,-7.222046625247777,5.121090681968652e-13,-0.22879768586773805,-0.13112077263241398,72.67697596549988
X8,0.35,0.36099231005712673,0.12567523826405072,2.8724219268927236,0.004073387148547915,0.11467336736816483,0.6073112527460887,72.67697596549988
X9,-0.1,-0.2712186699375663,0.09064719948461729,-2.9920248113521892,0.0027713373843299767,-0.44888391762823476,-0.09355342224689789,72.67697596549988
X10,0.5,0.437329279205863,0.06336504314764448,6.901743571559774,5.1368100600722276e-12,0.31313607577803315,0.5615224826336929,72.67697596549988
