,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime,Steps
X1,-1.5,-1.0319494864390373,0.45428956345592736,-2.2715676728046854,0.02311263527239609,-1.9223406763883704,-0.14155829648970408,5.201883316040039,115
X2,0.1,0.05546928682857312,1.0141955059932617,0.054692893530669674,0.9563831310311499,-1.932317393880004,2.04325596753715,5.201883316040039,115
X3,-0.5,-0.2553845473827446,0.6427400589472655,-0.3973372187211035,0.6911188049747607,-1.5151319242772627,1.0043628295117737,5.201883316040039,115
X4,-0.3,-0.5100985636574776,0.6227929237943035,-0.8190500311881407,0.4127578693738334,-1.7307502737490559,0.7105531464341007,5.201883316040039,115
X5,0.4,-0.21137064145189233,0.6768893900645033,-0.3122676238605986,0.7548371430844406,-1.5380494779602765,1.1153081950564918,5.201883316040039,115
X6,-0.2,-0.011931999890475905,0.30231053042361844,-0.03946934919453835,0.9685161902662912,-0.6044497563416728,0.580585756560721,5.201883316040039,115
X7,-0.25,-0.149576005648288,0.20809942299485973,-0.7187718423033911,0.47228150959164994,-0.5574433831389852,0.25829137184240925,5.201883316040039,115
X8,0.35,0.02950538371129943,1.0633218107873277,0.027748310447476308,0.9778628923554952,-2.0545670858466742,2.1135778532692733,5.201883316040039,115
X9,-0.1,-0.1414491582911857,0.7580905633104801,-0.18658609556290498,0.8519851694217315,-1.6272793711194475,1.3443810545370762,5.201883316040039,115
X10,0.5,0.04670181054031742,0.6037132376993151,0.07735760560476179,0.938339065503246,-1.136554401673783,1.2299580227544178,5.201883316040039,115
