,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.49915158076168453,0.11928751797503037,4.184440997977412,2.858686814012184e-05,0.2653523398812721,0.732950821642097,27.66476798057556
X2,0.1,0.26402058034544884,0.2402341907933841,1.0990133397478066,0.2717622473618757,-0.20682978517871542,0.7348709458696131,27.66476798057556
X3,-0.5,-0.5645256809354773,0.16841525818832828,-3.35198655399859,0.0008023391548334187,-0.8946135240353059,-0.23443783783564864,27.66476798057556
X4,-0.3,-0.4188032181333927,0.15008101376053573,-2.790514320496403,0.00526243721923428,-0.7129566021875473,-0.12464983407923808,27.66476798057556
X5,0.4,0.3714177503326316,0.15081329939605015,2.4627652323768414,0.013787015782157226,0.07582911279515153,0.6670063878701116,27.66476798057556
X6,-0.2,-0.2378560994236268,0.07728827646473269,-3.0775184840894028,0.0020873189293476057,-0.3893383389165501,-0.08637385993070346,27.66476798057556
X7,-0.25,-0.2574844416978291,0.05178386862783533,-4.972290570801883,6.616643297779303e-07,-0.3589789599891157,-0.15598992340654244,27.66476798057556
X8,0.35,-0.03212102168845697,0.2623061130124094,-0.12245624518456176,0.9025376964137809,-0.546231560172711,0.48198951679579705,27.66476798057556
X9,-0.1,-0.16800139312995366,0.18721284038024297,-0.897381786360009,0.3695152280735413,-0.5349318206129762,0.19892903435306886,27.66476798057556
X10,0.5,0.3943338373471664,0.13183922362844072,2.991020627203539,0.0027804671094771834,0.13593370524747322,0.6527339694468597,27.66476798057556
