,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime,Steps
X1,-1.5,-0.842333388008619,4.955963705121015,-0.16996359096379843,0.8650387701892086,-10.555843835352423,8.871177059335185,52.40753388404846,6
X2,0.1,-0.539035416950388,10.39048915129819,-0.051877771017454055,0.9586260865785726,-20.904020095885393,19.82594926198462,52.40753388404846,6
X3,-0.5,-0.02468460827718035,7.14212030198603,-0.0034562016926984874,0.9972423555205385,-14.022983283838927,13.973614067284567,52.40753388404846,6
X4,-0.3,-0.3820544947812129,6.354459471460039,-0.060123838462916454,0.9520570039567341,-12.836566298301918,12.07245730873949,52.40753388404846,6
X5,0.4,0.43105480605206475,6.404969558977819,0.06730005538400366,0.9463428328004135,-12.122454950640337,12.984564562744469,52.40753388404846,6
X6,-0.2,-0.14165706305967568,3.1206547609136916,-0.045393378605648814,0.9637937586563301,-6.258028050879119,5.974713924759767,52.40753388404846,6
X7,-0.25,-0.2898322382450731,2.07038481356469,-0.13998954993591445,0.8886682470262445,-4.347711938978577,3.768047462488431,52.40753388404846,6
X8,0.35,0.15141310976377872,11.278841582516844,0.01342452668175443,0.989289099141548,-21.95471035367226,22.257536573199822,52.40753388404846,6
X9,-0.1,-0.6163454129248604,7.999231541867445,-0.07705057788350664,0.9385833091912714,-16.294551262649545,15.061860436799826,52.40753388404846,6
X10,0.5,0.7335698954847021,5.4960637115944415,0.13347186895544358,0.8938202105142212,-10.038517120946786,11.50565691191619,52.40753388404846,6
