,Truth,0.975],Coef,P-value,Std.Err,[0.025,z,RunTime,Steps
X1,-1.5,661.9282320522021,658.1370602313323,0.0,1.9343068652637574,654.3458884104624,340.24439040678806,123.69260764122009,6
X2,0.1,9.397262054558578,0.21824664694211263,0.9628308638894607,4.683257145343723,-8.960768760674352,0.04660146564001978,123.69260764122009,6
X3,-0.5,4.605361864629559,-0.47433501210901713,0.8547833414926805,2.5917296831669234,-5.554031888847593,-0.18301870568901726,123.69260764122009,6
X4,-0.3,4.942738497508302,-0.27648984917052477,0.9173046126283548,2.662920516233373,-5.495718195849352,-0.10382955386201762,123.69260764122009,6
X5,0.4,5.643751182293078,0.36385997909943113,0.8925568954007934,2.6938715217185862,-4.9160312240942154,0.13506953697157112,123.69260764122009,6
X6,-0.2,2.352811875096567,-0.16292267783200193,0.8989956773548577,1.2835616128299139,-2.6786572307605714,-0.12693015762040477,123.69260764122009,6
X7,-0.25,1.0467869615774907,-0.18141725961245214,0.772194932536746,0.6266463165598668,-1.409621480802395,-0.2895050283043041,123.69260764122009,6
X8,0.35,7.895953822725228,0.4383235191644801,0.908288797965588,3.8049833076325625,-7.019306784396268,0.11519722525069429,123.69260764122009,6
X9,-0.1,6.386493250562282,-0.2237675712309075,0.9471009135596814,3.3726439984577214,-6.834028393024097,-0.06634781830908756,123.69260764122009,6
X10,0.5,3.903475975277857,0.3212927145168761,0.8604566981596133,1.8276780903939975,-3.260890546244105,0.17579283584212257,123.69260764122009,6
