,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.5470120777223049,0.059978027284579724,9.120207890914427,7.498035965281876e-20,0.42945730345351085,0.6645668519910989,61.75028681755066
X2,0.1,0.22101791725087389,0.12123498331292071,1.823053966860395,0.06829521765438445,-0.01659828558305143,0.4586341200847992,61.75028681755066
X3,-0.5,-0.30634752929892967,0.08563770797552561,-3.577250448908332,0.0003472274520103829,-0.47419435397347276,-0.13850070462438657,61.75028681755066
X4,-0.3,-0.09155406596786035,0.07588714629670607,-1.2064502413873788,0.22764393396650773,-0.24029014077213756,0.057182008836416845,61.75028681755066
X5,0.4,0.2512247145388025,0.07587414312804262,3.3110715216229094,0.0009293945105983124,0.1025141254769916,0.39993530360061347,61.75028681755066
X6,-0.2,-0.13263131189148838,0.037365840232023176,-3.5495337738403387,0.0003859139583739969,-0.20586701357600545,-0.05939561020697132,61.75028681755066
X7,-0.25,-0.21944682871271648,0.02518835490728774,-8.712233471397688,2.979452336715678e-18,-0.2688150975502238,-0.17007855987520917,61.75028681755066
X8,0.35,0.3672759077983235,0.1319769445922932,2.7828793046612974,0.005387884526680283,0.10860584756743413,0.6259459680292128,61.75028681755066
X9,-0.1,-0.09671845731786335,0.09298231135776448,-1.0401812549671243,0.29825569862701684,-0.27896044021587285,0.08552352558014614,61.75028681755066
X10,0.5,0.32598903629184955,0.06544925392893654,4.980790715289158,6.332499448690646e-07,0.19771085476427538,0.4542672178194237,61.75028681755066
