,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.5308737906894804,0.05754684985838833,9.225071259258467,2.833724183268058e-20,0.41808403665363414,0.6436635447253266,42.62581014633179
X2,0.1,0.014402640008644881,0.12674644141145863,0.11363348626009469,0.9095283410760029,-0.23401582228592321,0.262821102303213,42.62581014633179
X3,-0.5,-0.510254970308304,0.08437899347324261,-6.047180101408898,1.4740295328299014e-09,-0.6756347598720945,-0.3448751807445135,42.62581014633179
X4,-0.3,-0.25282736883650914,0.07465837447477669,-3.386456919470257,0.0007080139190854759,-0.39915509510559033,-0.10649964256742792,42.62581014633179
X5,0.4,0.45518330373756566,0.07530034709371736,6.044903128680845,1.4949979921054994e-09,0.30759733424637503,0.6027692732287563,42.62581014633179
X6,-0.2,-0.1935279701385346,0.03776127273297694,-5.1250383297998985,2.974772226076495e-07,-0.26753870528935103,-0.11951723498771817,42.62581014633179
X7,-0.25,-0.202090821879666,0.025049485257481213,-8.067663658649836,7.165611956620825e-16,-0.2511869112028599,-0.1529947325564721,42.62581014633179
X8,0.35,0.41697719955778634,0.12855741294539227,3.243509572916709,0.00118066843103679,0.16500929825168353,0.6689451008638891,42.62581014633179
X9,-0.1,0.018592408814536308,0.09173627954600082,0.2026723659009216,0.8393911237159599,-0.16120739658956165,0.19839221421863426,42.62581014633179
X10,0.5,0.40634319393554685,0.06521149344864079,6.2311591476673405,4.6299645014812014e-10,0.2785310143899751,0.5341553734811186,42.62581014633179
