,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.417212531781918,0.05930204874656676,7.035381417679471,1.987166567739235e-12,0.30098265111240197,0.533442412451434,359.20507407188416
X2,0.1,0.0182321674104958,0.13309609745657125,0.1369849887330084,0.891042660507059,-0.24263139214487542,0.27909572696586704,359.20507407188416
X3,-0.5,-0.45881551993326375,0.08635262134584822,-5.313278424932532,1.0767033517087875e-07,-0.6280635490767578,-0.28956749078976973,359.20507407188416
X4,-0.3,-0.407786912218211,0.0768020265086702,-5.309585316374117,1.0987494146634236e-07,-0.5583161193022503,-0.25725770513417173,359.20507407188416
X5,0.4,0.29354756347687555,0.07583630108906551,3.870805396113931,0.00010847636489288019,0.14491114344914635,0.44218398350460475,359.20507407188416
X6,-0.2,-0.18252057220414242,0.03845703856701949,-4.746090156839869,2.0738630300932152e-06,-0.2578949833421122,-0.10714616106617263,359.20507407188416
X7,-0.25,-0.21931195114297478,0.026184199238337057,-8.375736418239352,5.487961480368776e-17,-0.27063203901894284,-0.1679918632670067,359.20507407188416
X8,0.35,0.31452145567772866,0.1314349929536518,2.3929811126374774,0.01671210136502752,0.05691360114831745,0.5721293102071399,359.20507407188416
X9,-0.1,0.004998904921292042,0.09455489445706064,0.05286775422886384,0.9578372768486463,-0.18032528423834637,0.19032309408093045,359.20507407188416
X10,0.5,0.46688379435940114,0.06784672858185656,6.88144887923534,5.924683642093818e-12,0.33390664882119125,0.599860939897611,359.20507407188416
