,Truth,0.975],Coef,P-value,Std.Err,[0.025,z,RunTime,Steps
X1,-1.5,0.14419252755017276,-0.8422183822674008,0.0942370721661552,0.5032801162764079,-1.8286292920849743,-1.6734584876880843,18.232425689697266,173
X2,0.1,1.566016124807826,-0.26044034682704403,0.779878312286895,0.9318826629646615,-2.086896818461914,-0.2794776179207879,18.232425689697266,173
X3,-0.5,1.3358036343021318,-0.10019231446312547,0.8912279201593717,0.7326644513701563,-1.5361882632283825,-0.13675061520421217,18.232425689697266,173
X4,-0.3,0.7992624083194426,-0.36967919096874025,0.5353624861135106,0.5964097296114534,-1.538620790256923,-0.6198409794715746,18.232425689697266,173
X5,0.4,1.0842678977108433,-0.12442006765098496,0.8401082544035101,0.6166888602861217,-1.3331080330128133,-0.20175501077359898,18.232425689697266,173
X6,-0.2,0.38511697021631175,-0.23556757713449408,0.4569596528000087,0.31668160606562457,-0.8562521244852999,-0.743862518764915,18.232425689697266,173
X7,-0.25,0.2744664251714225,-0.09900402929130693,0.6033627722422625,0.1905496501276194,-0.47247448375403633,-0.5195707744674399,18.232425689697266,173
X8,0.35,2.2860110834131513,0.176909928592426,0.8694159420636636,1.0760917827167873,-1.9321912262282994,0.164400408435222,18.232425689697266,173
X9,-0.1,1.105896580723091,-0.2810070335187792,0.6912808297549857,0.7076168818620495,-1.6679106477606491,-0.39711748083133175,18.232425689697266,173
X10,0.5,1.0926616310762796,0.06381260763072127,0.9032447792174738,0.5249326127651112,-0.965036415814837,0.12156342753136423,18.232425689697266,173
