,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.3062898146527777,0.10722493263661603,2.8565167365578126,0.004283174223437624,0.0961328067825852,0.5164468225229703,27.631792783737183
X2,0.1,-0.265409863130574,0.23486531382485146,-1.1300513422280007,0.2584545909763363,-0.7257374230759852,0.19491769681483717,27.631792783737183
X3,-0.5,-0.4872335142514129,0.1510285231767644,-3.2261026195770506,0.0012548835514421242,-0.7832439826510368,-0.19122304585178906,27.631792783737183
X4,-0.3,-0.16544772612893174,0.13804766491560677,-1.1984826127271009,0.23072918796728425,-0.4360161796475841,0.10512072738972059,27.631792783737183
X5,0.4,0.26076797648849137,0.1344988843814731,1.9388114458175503,0.05252430189706216,-0.0028449949393581364,0.5243809479163408,27.631792783737183
X6,-0.2,-0.22973261045930207,0.0709369764784137,-3.2385452815177467,0.0012014094817300537,-0.3687665306258397,-0.09069869029276445,27.631792783737183
X7,-0.25,-0.32085278972609943,0.04807232583139357,-6.674376248227352,2.4828588520064713e-11,-0.4150728177519009,-0.22663276170029795,27.631792783737183
X8,0.35,0.524415210201711,0.23184901923727258,2.261882374688971,0.02370467160807393,0.06999947906134929,0.9788309413420727,27.631792783737183
X9,-0.1,-0.1066749651322202,0.16973626864803526,-0.6284747861013792,0.5296929589555612,-0.43935194117669796,0.22600201091225758,27.631792783737183
X10,0.5,0.5574803305445029,0.12039237229835231,4.630528661425276,3.6473328910836227e-06,0.32151561496513503,0.7934450461238707,27.631792783737183
