,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.2796881745262472,0.07016652614779666,3.9860627265075155,6.717875903404208e-05,0.14216430927150708,0.41721203978098736,405.7885718345642
X2,0.1,0.3197536413011908,0.14258811344435396,2.2424985756332134,0.02492916726275987,0.04028607212234103,0.5992212104800406,405.7885718345642
X3,-0.5,-0.39849640881188064,0.1044741708924606,-3.814305539902956,0.00013656642257823577,-0.6032620226909513,-0.19373079493281,405.7885718345642
X4,-0.3,-0.2173646987546338,0.09008368691407923,-2.4129196550531256,0.015825307646572234,-0.3939254820935002,-0.04080391541576742,405.7885718345642
X5,0.4,0.39117890645991416,0.0897713465287196,4.357502940370494,1.3155473184806034e-05,0.21523029903209878,0.5671275138877295,405.7885718345642
X6,-0.2,-0.21115929804535558,0.04579003286316833,-4.611468584797712,3.998340904473081e-06,-0.30090611401598244,-0.12141248207472873,405.7885718345642
X7,-0.25,-0.16042557288589043,0.030124239796165422,-5.325464608282375,1.0069532193127399e-07,-0.21946799841374198,-0.10138314735803887,405.7885718345642
X8,0.35,0.17240538620273427,0.1547495578967168,1.1140929159733133,0.26523932740382206,-0.13089817629074635,0.4757089486962149,405.7885718345642
X9,-0.1,-0.26969638880054836,0.11170096019099182,-2.4144500489468324,0.01575898361729713,-0.48862624954032546,-0.050766528060771254,405.7885718345642
X10,0.5,0.5305800806779057,0.07908266287708257,6.70918329473277,1.9571670120676744e-11,0.3755809084146875,0.685579252941124,405.7885718345642
