,Truth,0.975],Coef,P-value,Std.Err,[0.025,z,RunTime,Steps
X1,-1.5,0.2994850884385186,-0.38760056885611316,0.268873688267801,0.3505603456464669,-1.074686226150745,-1.1056600487466446,6.8437275886535645,15
X2,0.1,2.29867390508183,-0.157522938185773,0.8999709021825729,1.2531846724060252,-2.6137197814533755,-0.1256981047201449,6.8437275886535645,15
X3,-0.5,1.2004595944946945,-0.154926108234771,0.82273250404216,0.6915360194011041,-1.5103118109642366,-0.2240318709196706,6.8437275886535645,15
X4,-0.3,0.7912498370006015,-0.3580557151326681,0.5414584643181739,0.5863911541912349,-1.5073612672659378,-0.6106089980612128,6.8437275886535645,15
X5,0.4,1.3392553907024856,0.20859156736872242,0.7176615910754541,0.5768798933724105,-0.9220722559650407,0.36158578200621055,6.8437275886535645,15
X6,-0.2,0.4565714817612503,-0.0824840230523827,0.7642492317821477,0.27503337041579995,-0.6215395278660156,-0.2999055093848503,6.8437275886535645,15
X7,-0.25,0.4129595929034258,0.016724963281886936,0.9340665611508139,0.2021642385378195,-0.37950966633965194,0.08272958364373699,6.8437275886535645,15
X8,0.35,2.0018951852933538,0.03437887560618897,0.9726802578391819,1.0038532900028596,-1.933137434080976,0.034246912321312446,6.8437275886535645,15
X9,-0.1,1.6387369028843313,0.19743452880637838,0.7883278879072406,0.7353718609515036,-1.2438678452715746,0.2684825722742725,6.8437275886535645,15
X10,0.5,1.1636668315696694,0.121162689856352,0.8198076429077594,0.5318996378062645,-0.9213414518569654,0.22779239022622436,6.8437275886535645,15
