,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.3829597995574908,0.10587610704192381,3.6170559180632704,0.00029797294938189566,0.17544644129517367,0.5904731578198079,3.3040080070495605
X2,0.1,0.32128673134588265,0.21260870767020754,1.5111644996415354,0.13074654473662248,-0.095418681774248,0.7379921444660134,3.3040080070495605
X3,-0.5,-0.537892313982539,0.1513837462111654,-3.5531708485548523,0.00038061718193613633,-0.8345990067415596,-0.2411856212235184,3.3040080070495605
X4,-0.3,-0.2054205656087399,0.13401683839471656,-1.5327966848741772,0.12532595772054766,-0.46808874425620217,0.05724761303872239,3.3040080070495605
X5,0.4,0.5355860374905179,0.13182088097507538,4.062983296188001,4.844949783112631e-05,0.27722185633108526,0.7939502186499505,3.3040080070495605
X6,-0.2,-0.24006673165844444,0.06661902133282356,-3.603576378870673,0.0003138684582394947,-0.3706376151860107,-0.10949584813087823,3.3040080070495605
X7,-0.25,-0.18511503540243174,0.04707020778279218,-3.9327431112404323,8.398197334277923e-05,-0.27737094812922425,-0.09285912267563924,3.3040080070495605
X8,0.35,0.29529955675671343,0.23027862717772138,1.2823576394209224,0.19971721687541322,-0.15603826248104208,0.7466373759944689,3.3040080070495605
X9,-0.1,-0.3265606174148522,0.17016227032260195,-1.9191129549208683,0.0549700402950002,-0.6600725414054205,0.006951306575716021,3.3040080070495605
X10,0.5,0.1848841505592331,0.11542513624297564,1.6017667951462737,0.10920718829084809,-0.04134496117209441,0.4111132622905606,3.3040080070495605
