,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime,Steps
X1,-1.5,371.7987621486615,1.9078259848992805,194.88085658309652,0.0,368.0594918999944,375.53803239732866,14.42479681968689,6
X2,0.1,0.0885554115259461,2.983944542493793,0.029677298041181778,0.9763244174843233,-5.759868469758358,5.936979292810251,14.42479681968689,6
X3,-0.5,-0.5213998104603618,2.2354075444799015,-0.23324597420631532,0.8155704079205475,-4.902718122969367,3.859918502048644,14.42479681968689,6
X4,-0.3,-0.36887822146332094,2.1667088420727723,-0.17024817285115026,0.8648149682009992,-4.61554955040764,3.877793107480998,14.42479681968689,6
X5,0.4,0.2939890602276107,2.3465424712742458,0.12528605973535414,0.9002970879438066,-4.305149707940946,4.893127828396167,14.42479681968689,6
X6,-0.2,-0.1509697788628743,1.2135426033847128,-0.12440418526865218,0.9009952597275689,-2.5294695939631895,2.2275300362374413,14.42479681968689,6
X7,-0.25,-0.20627700760159656,0.7144719771658303,-0.2887125236455835,0.7728013781586122,-1.606616361855446,1.194062346652253,14.42479681968689,6
X8,0.35,0.2804026983713432,4.070474151975098,0.06888698660210989,0.9450795770984726,-7.697580102430378,8.258385499173064,14.42479681968689,6
X9,-0.1,0.0701361817839949,2.774638449913879,0.0252775931171039,0.9798335463223009,-5.368055293063011,5.508327656631001,14.42479681968689,6
X10,0.5,0.4418033127644494,1.77467523393904,0.24894882416532632,0.8034003676688455,-3.036496257447647,3.920102882976546,14.42479681968689,6
