,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime,Steps
X1,-1.5,-0.5548909840042913,0.452185686144845,-1.2271308026909713,0.21977343221502776,-1.4411586501634863,0.3313766821549038,14.279330015182495,107
X2,0.1,-0.048069307977982374,0.7408367176934147,-0.06488515867254194,0.9482654373551266,-1.5000826045352382,1.4039439885792735,14.279330015182495,107
X3,-0.5,-0.2918472573490129,0.7326901288555315,-0.39832290057582853,0.6903921819009945,-1.727893533061216,1.14419901836319,14.279330015182495,107
X4,-0.3,-0.43615482341701267,0.574148412086009,-0.7596551940853848,0.44746071782521557,-1.5614650417627551,0.6891553949287297,14.279330015182495,107
X5,0.4,0.010644294221135787,0.6325523833527117,0.0168275300216528,0.986574207223084,-1.2291356052643785,1.25042419370665,14.279330015182495,107
X6,-0.2,0.08308850165235661,0.3070186598752296,0.27063013592113017,0.7866755153522501,-0.5186570190313379,0.6848340223360511,14.279330015182495,107
X7,-0.25,-0.11477901631685958,0.18204001295662597,-0.6305153161256233,0.52835748517214,-0.47157088827138005,0.24201285563766092,14.279330015182495,107
X8,0.35,0.12509192497014152,1.0054514850984848,0.12441368561695312,0.9009877379813803,-1.8455567895694254,2.0957406395097085,14.279330015182495,107
X9,-0.1,-0.03961288676890083,0.6781488038933814,-0.058413266441635976,0.9534194477242492,-1.368760129042988,1.2895343555051866,14.279330015182495,107
X10,0.5,-0.0019970138400352963,0.534464610182103,-0.0037364753474600928,0.9970187309454821,-1.0495284090709907,1.04553438139092,14.279330015182495,107
