,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.45726227608842723,0.10818982264111772,4.226481427973466,2.3737385358676935e-05,0.24521411854545158,0.6693104336314029,29.66655206680298
X2,0.1,0.014475174397789026,0.22373960920843824,0.06469652132226528,0.9484156326044222,-0.42404640502481844,0.45299675382039645,29.66655206680298
X3,-0.5,-0.4674758175113107,0.15508405171411505,-3.014338433542249,0.0025754034167507875,-0.7714349758451144,-0.1635166591775069,29.66655206680298
X4,-0.3,-0.224486271078691,0.1363306799836377,-1.6466306124610663,0.09963399427200055,-0.4916894959421415,0.04271695378475948,29.66655206680298
X5,0.4,0.19217364994032163,0.13924791567000722,1.380082775499053,0.16756115999312404,-0.08074725184792839,0.4650945517285716,29.66655206680298
X6,-0.2,-0.15176068411019686,0.06805920169754427,-2.2298334438981926,0.025758502230908545,-0.28515426930612253,-0.018367098914271185,29.66655206680298
X7,-0.25,-0.21355211779217373,0.045873442400269554,-4.655245096472614,3.2359553001016262e-06,-0.30346241345277564,-0.12364182213157181,29.66655206680298
X8,0.35,0.4790490601494748,0.23748420783209154,2.0171828035326747,0.043676439969515986,0.013588562230057333,0.9445095580688923,29.66655206680298
X9,-0.1,-0.1479263461200789,0.17045597682672428,-0.8678272764260552,0.38548889543603493,-0.48201392428529277,0.18616123204513493,29.66655206680298
X10,0.5,0.5836711952419091,0.11969733375231476,4.876225534393926,1.0813496866465544e-06,0.3490687301913873,0.818273660292431,29.66655206680298
