,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime,Steps
X1,-1.5,-1.0224375862329707,0.23684622403501318,-4.316883625224368,1.582475353128565e-05,-1.4866476588775313,-0.55822751358841,95.21888589859009,315
X2,0.1,-0.11554450299046204,0.44715656022448297,-0.25839831787876716,0.7960995146684691,-0.9919552633942806,0.7608662574133566,95.21888589859009,315
X3,-0.5,-0.19977938839563816,0.3105386804299076,-0.6433317360628471,0.5200088677493895,-0.8084240226457616,0.40886524585448536,95.21888589859009,315
X4,-0.3,-0.4794570790857492,0.28869784890124767,-1.660757365912182,0.09676218691096584,-1.045294469809634,0.08638031163813575,95.21888589859009,315
X5,0.4,-0.02691013224965479,0.29067163361731546,-0.09257914821190773,0.9262379099074305,-0.5966160699607829,0.5427958054614733,95.21888589859009,315
X6,-0.2,0.08727197958258173,0.1494534976986392,0.5839406967815405,0.5592602114489084,-0.20565149558083393,0.38019545474599736,95.21888589859009,315
X7,-0.25,-0.07740663844568317,0.08990236779925434,-0.8610077836718021,0.38923375612580036,-0.2536120428469809,0.09879876595561456,95.21888589859009,315
X8,0.35,-0.08528669900938708,0.5066795292016061,-0.16832473801295372,0.8663278133938751,-1.0783603357814837,0.9077869377627096,95.21888589859009,315
X9,-0.1,0.1847165184950003,0.368312952457121,0.5015205608781977,0.6160048112423702,-0.5371636090546684,0.9065966460446689,95.21888589859009,315
X10,0.5,0.21608908551403389,0.25847876600744324,0.8360032386869695,0.40315308106988557,-0.29051999062497863,0.7226981616530463,95.21888589859009,315
