,Truth,0.975],Coef,P-value,Std.Err,[0.025,z,RunTime,Steps
X1,-1.5,-0.07898511407757172,-0.30008586031413104,0.0078109704369859236,0.11280857517615595,-0.5211866065506904,-2.660133414906914,52.786532402038574,15
X2,0.1,0.968269653277022,0.5097495048747743,0.029335674261396064,0.2339431481406024,0.05122935647252669,2.178946076969133,52.786532402038574,15
X3,-0.5,-0.07950368402499225,-0.4065969413141695,0.014836106896110006,0.16688738022187002,-0.7336901986033468,-2.4363552281401706,52.786532402038574,15
X4,-0.3,-0.012100171616346689,-0.3041437426636076,0.04123386088279975,0.14900455878131483,-0.5961873137108685,-2.041170720890368,52.786532402038574,15
X5,0.4,0.49921168306374586,0.21192632322741073,0.14822276802041376,0.14657685540976015,-0.0753590366089244,1.4458375617007482,52.786532402038574,15
X6,-0.2,-0.044898445645369295,-0.19594803036511202,0.011004693056051028,0.07706753017899447,-0.3469976150848547,-2.5425497600612044,52.786532402038574,15
X7,-0.25,-0.13159969898709892,-0.22587531989086052,2.6545457037157827e-06,0.048100690065614266,-0.32015094079462214,-4.695885227067293,52.786532402038574,15
X8,0.35,1.2901480181005125,0.787117713026455,0.0021632178775664325,0.25665282886525337,0.2840874079523975,3.0668577334859757,52.786532402038574,15
X9,-0.1,0.03406078456801315,-0.3194688709052776,0.07653884768014635,0.18037558622162994,-0.6729985263785683,-1.7711314352306073,52.786532402038574,15
X10,0.5,0.540228539026406,0.286688622925298,0.026676669022238322,0.129359476041962,0.03314870682419002,2.216216636748754,52.786532402038574,15
