,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,1.7784407529001223,5.054128841563216,0.3518787923004471,0.7249291646181883,-8.127469827925484,11.68435133372573,58.27382707595825
X2,0.1,-0.023081523565591698,10.970456179336443,-0.002103971173875816,0.998321275122524,-21.524780698642562,21.47861765151138,58.27382707595825
X3,-0.5,-0.15232198299332386,6.958494574460378,-0.021890077137142302,0.9825356401774528,-13.790720843130986,13.486076877144336,58.27382707595825
X4,-0.3,-0.45457441185272296,6.339495975277757,-0.0717051345446759,0.942836569908062,-12.879758301542017,11.97060947783657,58.27382707595825
X5,0.4,0.19244526418907315,6.259469564698593,0.030744660102575292,0.9754731743699735,-12.075889741715839,12.460780270093986,58.27382707595825
X6,-0.2,-0.08624015867394388,3.095645588766068,-0.027858537484686488,0.9777749778912105,-6.153594069414242,5.981113752066354,58.27382707595825
X7,-0.25,-0.17094383509125155,2.1184897611076488,-0.0806913671378208,0.9356874024552694,-4.323107501230844,3.9812198310483407,58.27382707595825
X8,0.35,0.07307649692240001,11.198944189943834,0.006525302357343609,0.9947935989422517,-21.876450953376676,22.022603947221477,58.27382707595825
X9,-0.1,-0.18809197095810315,7.811340481113594,-0.024079346101078997,0.980789317969632,-15.498038105683428,15.121854163767221,58.27382707595825
X10,0.5,0.5218949097456764,5.490815767371398,0.09504870166050419,0.9242761436612257,-10.239906324934639,11.28369614442599,58.27382707595825
