,Truth,0.975],Coef,P-value,Std.Err,[0.025,z,RunTime,Steps
X1,-1.5,13.318807139164942,9.327160785263649,4.654445220504468e-06,2.0365916689802948,5.335514431362355,4.579789325139331,33.85958242416382,8
X2,0.1,9.475727293327159,0.15299185815071037,0.9743410879369852,4.756585036856008,-9.16974357702574,0.03216422222356281,33.85958242416382,8
X3,-0.5,5.352908968328432,-0.5422036902589799,0.856942237012486,3.0077657847732975,-6.437316348846391,-0.18026792278968856,33.85958242416382,8
X4,-0.3,5.1561613665021815,-0.15327365258075207,0.9548793154230583,2.708945174035305,-5.462708671663685,-0.05658056650605158,33.85958242416382,8
X5,0.4,5.359051079866292,0.27387107521883214,0.9159336711045809,2.5945272487900084,-4.811308929428629,0.10555721677101502,33.85958242416382,8
X6,-0.2,2.522300767923231,-0.17269231386177458,0.9000545589362514,1.3750217257995583,-2.86768539564678,-0.12559242564793377,33.85958242416382,8
X7,-0.25,1.1425662010884206,-0.14898052042898946,0.8211370474180082,0.658964512367273,-1.4405272419463993,-0.22608276717935813,33.85958242416382,8
X8,0.35,8.789591512149093,0.058365526169836875,0.989546615927635,4.454788958358039,-8.672860459809419,0.013101748862947132,33.85958242416382,8
X9,-0.1,6.5848619120743965,-0.18659020969961568,0.9569290837243729,3.4548859681984014,-6.958042331473628,-0.054007631921037254,33.85958242416382,8
X10,0.5,4.172399525509409,0.26358333962729946,0.8948527389518622,1.9943306029509262,-3.64523284625481,0.13216632149017138,33.85958242416382,8
