,Truth,0.975],Coef,P-value,Std.Err,[0.025,z,RunTime,Steps
X1,-1.5,392.9724783761257,388.5926509100203,0.0,2.2346468945885736,384.21282344391494,173.89443130860505,106.09309649467468,41
X2,0.1,9.258313482392637,0.015003961140556825,0.9974615661062832,4.716060867062905,-9.228305560111522,0.0031814604525876437,106.09309649467468,41
X3,-0.5,5.675698097705277,-0.38931738668664745,0.8998812210628407,3.094452492184512,-6.454332871078572,-0.12581139560873045,106.09309649467468,41
X4,-0.3,5.356198605287139,-0.19127911946137416,0.9461197408465587,2.8303977648306358,-5.738756844209886,-0.06758029625310273,106.09309649467468,41
X5,0.4,5.86449259306459,0.3503748110370715,0.9008886234546591,2.813377073266406,-5.163742970990446,0.12453887335844285,106.09309649467468,41
X6,-0.2,2.6894484961175995,-0.09547608628723073,0.9464274132568254,1.4209059872552916,-2.880400668692061,-0.06719380954376732,106.09309649467468,41
X7,-0.25,1.6798627829536907,-0.19642633031836076,0.8374266913367201,0.9573079471215039,-2.072715443590412,-0.20518614820757342,106.09309649467468,41
X8,0.35,9.796374322442405,0.308938795586086,0.9491118088135783,4.840617239324967,-9.178496731270235,0.06382219050006277,106.09309649467468,41
X9,-0.1,6.67752013286331,-0.13718986411901352,0.9685261314706248,3.4769567180735583,-6.951899861101338,-0.039456880037041384,106.09309649467468,41
X10,0.5,5.2834619054397995,0.46283791600293167,0.8507354475062978,2.459547210783906,-4.357786073433936,0.1881801308686472,106.09309649467468,41
