,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.3231097155645476,2.3517996502808867,0.13738828285222215,0.8907238921536008,-4.2863329341985805,4.932552365327676,26.743383646011353
X2,0.1,-0.16628253095727202,2.1676634900373286,-0.07671049114473415,0.9388538584091919,-4.414824935544795,4.082259873630251,26.743383646011353
X3,-0.5,-0.34534604464204527,2.458989156871471,-0.14044228038867118,0.8883105539431502,-5.16487626850048,4.47418417921639,26.743383646011353
X4,-0.3,-0.16879949548250062,2.202994813709981,-0.07662273847945729,0.938923669437609,-4.48659002254077,4.148991031575769,26.743383646011353
X5,0.4,0.24469701824563977,2.4932338867610246,0.09814442982865405,0.9218176078983257,-4.641951643386045,5.131345679877325,26.743383646011353
X6,-0.2,-0.2508519694746875,1.0445817505430242,-0.24014584721998306,0.8102171929721522,-2.2981945955959953,1.79649065664662,26.743383646011353
X7,-0.25,-0.2311389019936591,1.2229865409183291,-0.18899545846195417,0.8500963762694365,-2.628148494678111,2.165870690690793,26.743383646011353
X8,0.35,0.4875548640357759,2.5240861482120116,0.19316094436045514,0.8468329245581715,-4.459563119358432,5.434672847429983,26.743383646011353
X9,-0.1,-0.15153214144775104,2.3237214857267436,-0.06521097402529692,0.9480060237196902,-4.705942599498682,4.40287831660318,26.743383646011353
X10,0.5,0.3976797111789171,1.6301575342188668,0.24395170578987993,0.8072682231913947,-2.7973703702188297,3.592729792576664,26.743383646011353
