,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime,Steps
X1,-1.5,-1.0806599309996292,0.457507570166616,-2.3620591252863257,0.01817374346503767,-1.9773582982536704,-0.18396156374558792,5.708875894546509,5
X2,0.1,0.199844918236581,1.0137655857570478,0.1971312905511023,0.8437247975252848,-1.7870991342861455,2.1867889707593076,5.708875894546509,5
X3,-0.5,-0.349816605081622,0.6515502930883299,-0.5368988530777896,0.5913374832897642,-1.6268317237241976,0.9271985135609535,5.708875894546509,5
X4,-0.3,-0.607085254588468,0.6290607519989181,-0.9650661762943876,0.33451166696014756,-1.8400216823192754,0.6258511731423395,5.708875894546509,5
X5,0.4,-0.25386231227961714,0.6830099097257862,-0.3716817408718673,0.7101298212921028,-1.592537146985408,1.0848125224261738,5.708875894546509,5
X6,-0.2,-0.07178729229259795,0.3036442063905004,-0.23641910756655832,0.8131074706964203,-0.6669190056265486,0.5233444210413527,5.708875894546509,5
X7,-0.25,-0.1867367156059416,0.2093514786284824,-0.8919770561416801,0.3724052304012686,-0.5970580770645365,0.22358464585265334,5.708875894546509,5
X8,0.35,0.06924288140168579,1.0725026572242295,0.0645619672224356,0.9485227672619048,-2.032823716662144,2.1713094794655157,5.708875894546509,5
X9,-0.1,-0.06907934790243118,0.7641848400785556,-0.09039612444461743,0.9279724363313089,-1.5668541238021574,1.428695427997295,5.708875894546509,5
X10,0.5,-0.11182756329460317,0.6078428160104117,-0.18397447555370577,0.8540334786840679,-1.3031776003336337,1.0795224737444276,5.708875894546509,5
