,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime,Steps
X1,-1.5,-0.3390378738459994,0.40931830017056936,-0.8282988415243516,0.4075012787635284,-1.1412870067215093,0.4632112590295104,10.114528179168701,154
X2,0.1,-0.041298792459075855,0.9998201193166156,-0.04130622265063428,0.9670517723480877,-2.000910232795347,1.9183126478771955,10.114528179168701,154
X3,-0.5,-0.15230885870641403,0.7385608703998019,-0.2062238399171694,0.8366160665050109,-1.5998615764986914,1.2952438590858633,10.114528179168701,154
X4,-0.3,-0.20818229190438967,0.5745666823798763,-0.3623292096264457,0.7171060328476795,-1.3343123049683816,0.9179477211596023,10.114528179168701,154
X5,0.4,-0.008400407809987692,0.486636197281476,-0.017262192695314028,0.9862274469646611,-0.9621898355785786,0.9453890199586031,10.114528179168701,154
X6,-0.2,0.0050175236245748375,0.2741041094392646,0.018305174755822513,0.9853953993009475,-0.532216663128444,0.5422517103775937,10.114528179168701,154
X7,-0.25,-0.11735963349550194,0.17305421273545515,-0.6781668682917733,0.49766589698412844,-0.45653966050533556,0.2218203935143317,10.114528179168701,154
X8,0.35,-0.061134737780865284,0.9552950214839031,-0.06399566249795997,0.9489736805552612,-1.933478589268542,1.8112091137068114,10.114528179168701,154
X9,-0.1,-0.003566559751630543,0.6542658892102482,-0.005451239030565492,0.9956505620815977,-1.2859041490317056,1.2787710295284445,10.114528179168701,154
X10,0.5,0.16644016235671605,0.5119195499509879,0.3251295293814259,0.7450830407836272,-0.836903726443422,1.169784051156854,10.114528179168701,154
